text,category,source,origin
Peter van Onselen accused of humiliating and belittling colleague in federal court claim against Network Ten,Politics,Guardian,politics_subset_10k
How truth gets lost in the BBC’s search for balance | Letters,Politics,Guardian,politics_subset_10k
"Reality check: the truth behind the Tories’ £2,000 tax claim",Politics,Guardian,politics_subset_10k
Field of Dreams-like shrine to cricket built ‘from bud to bat’ – photo essay,Politics,Guardian,politics_subset_10k
The face of cruel Britannia: who is the real Suella Braverman?,Politics,Guardian,politics_subset_10k
"Vaping reaches record levels in Great Britain, report reveals",Politics,Guardian,politics_subset_10k
ABC says it cannot fill void created by closure of suburban and regional newspapers,Politics,Guardian,politics_subset_10k
Norfolk care home accused of waking residents with loud music to save money,Politics,Guardian,politics_subset_10k
Andy Burnham calls two-child benefit limit the ‘worst of Westminster’,Politics,Guardian,politics_subset_10k
People with cancer face ‘ticking timebomb’ due to NHS staff shortages,Politics,Guardian,politics_subset_10k
Ministers face Tory revolt over plans to criminalise rough sleeping,Politics,Guardian,politics_subset_10k
‘This isn’t a game of 4D chess’: Tories braced for bruising local elections,Politics,Guardian,politics_subset_10k
"UK failure to build social homes ‘shocking’, says author of 2004 report",Politics,Guardian,politics_subset_10k
"'Killed Over Corruption Exposé': Murdered in Bastar, Who Was Mukesh Chandrakar?",Politics,The Quint,quint_politics_headlines
‘We’re on a roll’: Greens’ leaders promise to pile pressure on Labour,Politics,Guardian,politics_subset_10k
Crown courts 'should sit more often to end delays to justice',Politics,Guardian,politics_subset_10k
‘No logic’: Yorkshire’s TV industry baffled by Channel 4 privatisation,Politics,Guardian,politics_subset_10k
"'I won't give up': why an artist is living in a gallery making 10,000 paper boats",Politics,Guardian,politics_subset_10k
‘She wasn’t sure how to get off the stage’: Liz Truss’s ungracious count retreat caps political humiliation,Politics,Guardian,politics_subset_10k
Documentary | Uttarakhand: The Making of a 'Hindu-Only' Devbhoomi,Politics,The Quint,quint_politics_headlines
"UK watchdog warns Tories over PM’s ‘£2,000 tax rise’ claim",Politics,Guardian,politics_subset_10k
UK hospices warn of bed closures and staff cuts as energy bills soar,Politics,Guardian,politics_subset_10k
Carrie Johnson reveals fears over release of serial rapist John Worboys,Politics,Guardian,politics_subset_10k
Nadine Dorries’ book on Boris Johnson’s downfall delayed due to legal issues,Politics,Guardian,politics_subset_10k
"Make taking pictures down a woman's top a crime, say law advisers",Politics,Guardian,politics_subset_10k
Labour cancels its women’s conference after supreme court gender ruling,Politics,Guardian,politics_subset_10k
Witnessing atrocities in real time in Ukraine is changing everything,Politics,Guardian,politics_subset_10k
Dramatic fall in successful high court challenges to government policy ,Politics,Guardian,politics_subset_10k
Trump social media ban sparks calls for action against other populist leaders,Politics,Guardian,politics_subset_10k
NHS Providers boss warns of health service ‘looking into abyss’ if consultants strike,Politics,Guardian,politics_subset_10k
James Cleverly spent £655 a head on in-flight catering for one-day trip to Rwanda,Politics,Guardian,politics_subset_10k
Adult online age used by third of eight- to 17-year-old social media users,Politics,Guardian,politics_subset_10k
Truss and Kwarteng warned not to stretch medium-term growth timeline,Politics,Guardian,politics_subset_10k
Why a Rajasthani Panchayat Wants to Ban Women from Using Smartphones,Politics,The Quint,quint_politics_headlines
"Plan to cut NHS England elective care backlog at serious risk, watchdog says",Politics,Guardian,politics_subset_10k
No 10 says talks happening ‘at pace’ across government to lift ban on Maccabi Tel Aviv fans attending Aston Villa match – as it happened,Politics,Guardian,politics_subset_10k
"As the BBC's Twitter stars fall silent, their boss looks further afield",Politics,Guardian,politics_subset_10k
"Quarter of NHS England trusts raised parking fees in cost of living crisis, data shows",Politics,Guardian,politics_subset_10k
Sun publisher’s apology to Prince Harry and Tom Watson – full text,Politics,Guardian,politics_subset_10k
"Restricting judicial review will undermine democracy, panel told",Politics,Guardian,politics_subset_10k
UK pharmacies could cut hours unless NHS provides ‘new and sufficient’ funding,Politics,Guardian,politics_subset_10k
What is the Stormont brake and will it help restore power sharing in Northern Ireland?,Politics,Guardian,politics_subset_10k
Angela Rayner cleared by HMRC over tax on sale of former home,Politics,Guardian,politics_subset_10k
Should journalists be climate activists? Antidote festival grapples with big ideas,Politics,Guardian,politics_subset_10k
'No Govt Understands Our Pain': Locals in Downtown Srinagar Ahead of J&K Polls,Politics,The Quint,quint_politics_headlines
Letter: Sir Robert Worcester obituary,Politics,Guardian,politics_subset_10k
Nobel peace prize winners call for action on online disinformation,Politics,Guardian,politics_subset_10k
‘Free money’: £4bn lost to fraud and error on flagship HMRC ‘innovation’ scheme,Politics,Guardian,politics_subset_10k
"Expand assisted dying bill to help those with Parkinson’s, MPs to hear",Politics,Guardian,politics_subset_10k
David Lammy says his family links to slavery will inform political approach,Politics,Guardian,politics_subset_10k
Does Rishi Sunak’s £730m fortune make him too rich to be PM?,Politics,Guardian,politics_subset_10k
Seth Meyers: Trump is ‘the only person who knows when it’s time to shut down a blog’,Politics,Guardian,politics_subset_10k
‘Busted flush’: Welsh Labour prepares to fight byelection amid dire polling,Politics,Guardian,politics_subset_10k
Why we should beware a ‘community right to buy’ | Letters,Politics,Guardian,politics_subset_10k
Coronation’s Big Help Out volunteering project at risk of lack of participants,Politics,Guardian,politics_subset_10k
Bong! Big Ben broadcasts to return to Radio 4’s regular schedule,Politics,Guardian,politics_subset_10k
Karnataka Elections: Congress Announces Unemployment Allowance for Youth,Politics,The Quint,quint_politics_headlines
Reeves says rules and red tape are ‘boot on the neck’ of business,Politics,Guardian,politics_subset_10k
Why Labour must heed the clamour for change,Politics,Guardian,politics_subset_10k
Quiet in the bustle: intimacy at Notting Hill carnival – photo essay,Politics,Guardian,politics_subset_10k
Ed Davey launches Lib Dem election campaign with ‘no ceiling on ambitions’,Politics,Guardian,politics_subset_10k
Prakash Ambedkar Interview: 'Maha Vikas Aghadi May Not Last After Lok Sabha',Politics,The Quint,quint_politics_headlines
George Ford turns down R360 riches for last shot at England World Cup glory,Politics,Guardian,politics_subset_10k
Why Dick Van Dyke’s the loser in the sweep stakes | Brief letters,Politics,Guardian,politics_subset_10k
Optus ordered to reveal identity of user who left negative Google review of Melbourne dentist,Politics,Guardian,politics_subset_10k
Jagdeep Dhankhar Resigns as Vice President of India to 'Prioritise Health',Politics,The Quint,quint_politics_headlines
"Monsoon Session LIVE: Both Houses Adjourned, Deadlock Over Manipur Continues",Politics,The Quint,quint_politics_headlines
Ian Blackford forced to step down as leader of SNP in Westminster ,Politics,Guardian,politics_subset_10k
Patients in north-west England have to get themselves to A&E during strikes,Politics,Guardian,politics_subset_10k
Private healthcare could become ‘a new normal’ as NHS grows weaker,Politics,Guardian,politics_subset_10k
'We Don't Like Kangana Ranaut's Speeches But We Love Modi' | Mandi Elections,Politics,The Quint,quint_politics_headlines
People with Alzheimer’s urged to follow Fiona Phillips and join drug trials,Politics,Guardian,politics_subset_10k
Liz Truss travel bill in last months as foreign secretary hit nearly £2m,Politics,Guardian,politics_subset_10k
"Who is Anthony Bamford, the billionaire ‘super-donor’?",Politics,Guardian,politics_subset_10k
Boris Johnson: the week the wheels finally came off the bandwagon,Politics,Guardian,politics_subset_10k
More than half of hospitals in England rated substandard by health regulator,Politics,Guardian,politics_subset_10k
Jeremy Corbyn and Zarah Sultana agree to launch leftwing party,Politics,Guardian,politics_subset_10k
"Election Results Live: Maha-Win for Mahayuti, PM Modi Addresses Party Workers, Hits Out At Cong; JMM-Cong Win Jharkhand",Politics,The Quint,quint_politics_headlines
What the papers say is still seen by many who don’t buy them | Brief letters,Politics,Guardian,politics_subset_10k
New York: Zohran Mamdani Has Surprised Everyone With His Challenge. Can He Win?,Politics,The Quint,quint_politics_headlines
A Picture-Perfect Reunion: Can The Thackerays' Marathi Asmita Beat Hindutva?,Politics,The Quint,quint_politics_headlines
‘A delicate balance’: experts’ tips on dealing with Ukraine anxiety in children,Politics,Guardian,politics_subset_10k
‘Pig’s ear’: Tory press raises doubts about Liz Truss’s future,Politics,Guardian,politics_subset_10k
MPs & MLAs Have Accountability Without Power: Why the System Needs Reform,Politics,The Quint,quint_politics_headlines
"BECOME A MEMBERCreated by potrace 1.16, written by Peter Selinger 2001-2019",Politics,The Quint,quint_politics_headlines
Local elections 2023 live: Labour becomes largest party in local government – as it happened,Politics,Guardian,politics_subset_10k
‘I was denied my right’: voter ID rules prove barrier for some in England,Politics,Guardian,politics_subset_10k
Labour vows to bring back 45% top rate tax and invest in NHS,Politics,Guardian,politics_subset_10k
 US networks to air January 6 hearings – but Fox News sticks with Tucker Carlson,Politics,Guardian,politics_subset_10k
"Amritpal Singh, Ajnala & Khalistan: Punjab's Shrinking Political Middle Ground",Politics,The Quint,quint_politics_headlines
"HRT should be offered as first-line treatment for menopause, says Nice",Politics,Guardian,politics_subset_10k
"G4S has no place on ethical index, London Stock Exchange told",Politics,Guardian,politics_subset_10k
BJP Picks Tribal Leader Vishnu Deo Sai as Chhattisgarh's New Chief Minister,Politics,The Quint,quint_politics_headlines
Delhi Results: Did 'Sheeshmahal' Narrative Cost Kejriwal the Middle Class Vote?,Politics,The Quint,quint_politics_headlines
Tell us: are you a renter in England being evicted under section 21?,Politics,Guardian,politics_subset_10k
Bihar Verdict Raises an Existential Crisis for Tejashwi Yadav,Politics,The Quint,quint_politics_headlines
Science Museum to remove climate placard from Shell-sponsored show,Politics,Guardian,politics_subset_10k
What 'Conman' Kiran Patel's Near-LoC Breach Reveals About J&K's Security Crisis,Politics,The Quint,quint_politics_headlines
Standing room only as Zelenskiy delivers a lesson in leadership | John Crace,Politics,Guardian,politics_subset_10k
Australia’s return to live performance is triumphant – but so many of us are being left behind | Jasper Peach,Politics,Guardian,politics_subset_10k
The fall of Woking: what happens after a council goes bust,Politics,Guardian,politics_subset_10k
Waqf Bill Sent to JPC — First in 5 Years: Is it a Sign of a Weaker Modi Govt?,Politics,The Quint,quint_politics_headlines
